,bench_count,ID,atm_count,cafe_count,bicycle_parking_count,fountain_count,fast_food_count,shelter_count,vending_machine_count,waste_basket_count,recycling_count,drinking_water_count,toilet_count,geometry,tile_count,cluster_cat
733,4.0,734,1.0,1.0,4.0,0.0,1.0,0.0,2.0,-3.0,0.0,-1.0,1.0,"POLYGON ((16.473451685486538 48.22530682538499, 16.47343965872149 48.22081024024257, 16.480168507089765 48.220802007388116, 16.480181123224185 48.22529859122627, 16.473451685486538 48.22530682538499))",1,0
734,-2.0,735,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,"POLYGON ((16.480181123224185 48.22529859122627, 16.480168507089765 48.220802007388116, 16.486897352345565 48.220793380731834, 16.486910557848386 48.22528996320395, 16.480181123224185 48.22529859122627))",1,7
735,-2.0,736,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,"POLYGON ((16.486910557848386 48.22528996320395, 16.486897352345565 48.220793380731834, 16.49362619434432 48.22078436027424, 16.493639989214525 48.22528094131849, 16.486910557848386 48.22528996320395))",1,7
736,17.0,737,0.0,0.0,18.0,0.0,0.0,2.0,4.0,16.0,1.0,4.0,0.0,"POLYGON ((16.493639989214525 48.22528094131849, 16.49362619434432 48.22078436027424, 16.500355032941492 48.22077494601575, 16.500369417178025 48.22527152557035, 16.493639989214525 48.22528094131849))",1,7
737,30.0,738,1.0,1.0,13.0,4.0,1.0,2.0,2.0,10.0,1.0,3.0,1.0,"POLYGON ((16.500369417178025 48.22527152557035, 16.500355032941492 48.22077494601575, 16.50708386799256 48.22076513795693, 16.507098841594306 48.22526171596005, 16.500369417178025 48.22527152557035))",1,7
738,4.0,739,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,-1.0,0.0,0.0,"POLYGON ((16.507098841594306 48.22526171596005, 16.50708386799256 48.22076513795693, 16.513812699352965 48.22075493609826, 16.51382826231876 48.22525151248815, 16.507098841594306 48.22526171596005))",1,7
739,-2.0,740,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.51382826231876 48.22525151248815, 16.513812699352965 48.22075493609826, 16.52054152687817 48.220744340440326, 16.520557679206842 48.22524091515516, 16.51382826231876 48.22525151248815))",1,7
740,-1.0,741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.520557679206842 48.22524091515516, 16.52054152687817 48.220744340440326, 16.527270350423642 48.22073335098369, 16.527287092113934 48.22522992396167, 16.520557679206842 48.22524091515516))",1,4
741,-2.0,742,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,"POLYGON ((16.527287092113934 48.22522992396167, 16.527270350423642 48.22073335098369, 16.533999169844833 48.22072196772893, 16.534016500895458 48.22521853890826, 16.527287092113934 48.22522992396167))",1,7
742,-1.0,743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"POLYGON ((16.534016500895458 48.22521853890826, 16.533999169844833 48.22072196772893, 16.540727984997208 48.220710190676655, 16.540745905406837 48.22520675999552, 16.534016500895458 48.22521853890826))",1,4
743,-1.0,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.540745905406837 48.22520675999552, 16.540727984997208 48.220710190676655, 16.54745679573623 48.2206980198275, 16.547475305503475 48.225194587224124, 16.540745905406837 48.22520675999552))",1,4
744,-1.0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.547475305503475 48.225194587224124, 16.54745679573623 48.2206980198275, 16.554185601917368 48.220685455182156, 16.554204701040806 48.22518202059473, 16.547475305503475 48.225194587224124))",1,4
745,-1.0,746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.190827131027053 48.2208004140826, 16.190839854951967 48.216303826433446, 16.197568114295663 48.21631213210436, 16.197555979595606 48.220808721044634, 16.190827131027053 48.2208004140826))",1,4
746,-1.0,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.197555979595606 48.220808721044634, 16.197568114295663 48.21631213210436, 16.204296376596854 48.21632004403474, 16.20428483112256 48.22081663420438, 16.197555979595606 48.220808721044634))",1,4
747,-1.0,748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.20428483112256 48.22081663420438, 16.204296376596854 48.21632004403474, 16.211024641711024 48.21632756222421, 16.2110136854634 48.220824153561374, 16.20428483112256 48.22081663420438))",1,4
748,-1.0,749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.2110136854634 48.220824153561374, 16.211024641711024 48.21632756222421, 16.21775290949369 48.216334686672326, 16.217742542473555 48.2208312791153, 16.2110136854634 48.220824153561374))",1,4
749,1.0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"POLYGON ((16.217742542473555 48.2208312791153, 16.21775290949369 48.216334686672326, 16.224481179800353 48.21634141737874, 16.2244714020085 48.22083801086567, 16.217742542473555 48.2208312791153))",1,4
750,2.0,751,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"POLYGON ((16.2244714020085 48.22083801086567, 16.224481179800353 48.21634141737874, 16.231209452486517 48.21634775434308, 16.231200263923682 48.22084434881222, 16.2244714020085 48.22083801086567))",1,7
751,-1.0,752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.231200263923682 48.22084434881222, 16.231209452486517 48.21634775434308, 16.237937727407665 48.21635369756502, 16.237929128074562 48.22085029295457, 16.231200263923682 48.22084434881222))",1,4
752,-4.0,753,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,0.0,-1.0,0.0,"POLYGON ((16.237929128074562 48.22085029295457, 16.237937727407665 48.21635369756502, 16.24466600441931 48.21635924704425, 16.244657994316594 48.2208558432924, 16.237929128074562 48.22085029295457))",1,0
753,-2.0,754,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,"POLYGON ((16.244657994316594 48.2208558432924, 16.24466600441931 48.21635924704425, 16.25139428337695 48.21636440278046, 16.25138686250523 48.22086099982545, 16.244657994316594 48.2208558432924))",1,0
754,-4.0,755,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,"POLYGON ((16.25138686250523 48.22086099982545, 16.25139428337695 48.21636440278046, 16.258122564136098 48.21636916477339, 16.258115732495927 48.220865762553395, 16.25138686250523 48.22086099982545))",1,0
755,1.0,756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,"POLYGON ((16.258115732495927 48.220865762553395, 16.258122564136098 48.21636916477339, 16.264850846552232 48.21637353302279, 16.264844604144137 48.22087013147606, 16.258115732495927 48.220865762553395))",1,4
756,-1.0,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.264844604144137 48.22087013147606, 16.264850846552232 48.21637353302279, 16.27157913048087 48.21637750752842, 16.27157347730532 48.22087410659312, 16.264844604144137 48.22087013147606))",1,4
757,0.0,758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"POLYGON ((16.27157347730532 48.22087410659312, 16.27157913048087 48.21637750752842, 16.278307415777498 48.21638108829009, 16.27830235183493 48.22087768790446, 16.27157347730532 48.22087410659312))",1,4
758,8.0,759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,"POLYGON ((16.27830235183493 48.22087768790446, 16.278307415777498 48.21638108829009, 16.28503570229761 48.21638427530759, 16.28503122758841 48.22088087540985, 16.27830235183493 48.22087768790446))",1,4
759,3.0,760,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,1.0,0.0,"POLYGON ((16.28503122758841 48.22088087540985, 16.28503570229761 48.21638427530759, 16.29176398989674 48.21638706858078, 16.291760104421222 48.220883669109085, 16.28503122758841 48.22088087540985))",1,7
760,-2.0,761,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,"POLYGON ((16.291760104421222 48.220883669109085, 16.29176398989674 48.21638706858078, 16.298492278430345 48.21638946810948, 16.298488982188818 48.220886069002084, 16.291760104421222 48.220883669109085))",1,7
761,-6.0,762,-1.0,-2.0,-5.0,0.0,-1.0,-1.0,-2.0,-10.0,3.0,-1.0,0.0,"POLYGON ((16.298488982188818 48.220886069002084, 16.298492278430345 48.21638946810948, 16.305220567753942 48.21639147389357, 16.30521786074666 48.2208880750887, 16.298488982188818 48.220886069002084))",1,5
762,-2.0,763,-1.0,-1.0,8.0,0.0,0.0,0.0,-2.0,-9.0,0.0,-1.0,1.0,"POLYGON ((16.30521786074666 48.2208880750887, 16.305220567753942 48.21639147389357, 16.311948857723028 48.21639308593299, 16.311946739950187 48.22088968736881, 16.30521786074666 48.2208880750887))",1,5
763,-8.0,764,-1.0,-4.0,-8.0,0.0,-3.0,-1.0,-2.0,-12.0,-2.0,-1.0,-1.0,"POLYGON ((16.311946739950187 48.22088968736881, 16.311948857723028 48.21639308593299, 16.31867714819311 48.2163943042276, 16.31867561965486 48.220890905842346, 16.311946739950187 48.22088968736881))",1,8
764,1.0,765,-1.0,0.0,-6.0,0.0,0.0,-1.0,-3.0,-6.0,0.0,0.0,-1.0,"POLYGON ((16.31867561965486 48.220890905842346, 16.31867714819311 48.2163943042276, 16.325405439019672 48.21639512877737, 16.325404499716143 48.22089173050923, 16.31867561965486 48.220890905842346))",1,8
765,-3.0,766,-1.0,-1.0,-2.0,1.0,4.0,-1.0,-1.0,-14.0,3.0,1.0,-1.0,"POLYGON ((16.325404499716143 48.22089173050923, 16.325405439019672 48.21639512877737, 16.332133730058217 48.21639555958223, 16.332133379989468 48.22089216136947, 16.325404499716143 48.22089173050923))",1,8
766,-13.0,767,0.0,-1.0,5.0,0.0,-1.0,0.0,-2.0,-8.0,-2.0,0.0,1.0,"POLYGON ((16.332133379989468 48.22089216136947, 16.332133730058217 48.21639555958223, 16.33886202116425 48.216395596642215, 16.338862260330295 48.22089219842298, 16.332133379989468 48.22089216136947))",1,8
767,-1.0,768,2.0,4.0,28.0,0.0,2.0,0.0,2.0,-1.0,1.0,2.0,1.0,"POLYGON ((16.338862260330295 48.22089219842298, 16.33886202116425 48.216395596642215, 16.345590312193263 48.216395239957286, 16.345591140594085 48.220891841669825, 16.338862260330295 48.22089219842298))",1,3
768,34.0,769,1.0,3.0,33.0,0.0,0.0,0.0,-1.0,3.0,-1.0,0.0,0.0,"POLYGON ((16.345591140594085 48.220891841669825, 16.345590312193263 48.216395239957286, 16.352318603000754 48.21639448952745, 16.352320020636288 48.22089109110996, 16.345591140594085 48.220891841669825))",1,3
769,12.0,770,1.0,2.0,27.0,1.0,2.0,0.0,-1.0,-3.0,0.0,-1.0,0.0,"POLYGON ((16.352320020636288 48.22089109110996, 16.352318603000754 48.21639448952745, 16.359046893442226 48.21639334535279, 16.359048900312345 48.220889946743476, 16.352320020636288 48.22089109110996))",1,3
770,-9.0,771,4.0,11.0,47.0,1.0,6.0,0.0,1.0,5.0,3.0,3.0,0.0,"POLYGON ((16.359048900312345 48.220889946743476, 16.359046893442226 48.21639334535279, 16.36577518337317 48.21639180743334, 16.36577777947773 48.22088840857044, 16.359048900312345 48.220889946743476))",1,9
771,22.0,772,1.0,-1.0,16.0,0.0,3.0,0.0,5.0,32.0,2.0,1.0,0.0,"POLYGON ((16.36577777947773 48.22088840857044, 16.36577518337317 48.21639180743334, 16.372503472649097 48.21638987576922, 16.372506657987888 48.2208864765909, 16.36577777947773 48.22088840857044))",1,5
772,4.0,773,0.0,7.0,23.0,0.0,4.0,-1.0,4.0,30.0,1.0,3.0,0.0,"POLYGON ((16.372506657987888 48.2208864765909, 16.372503472649097 48.21638987576922, 16.37923176112549 48.21638755036049, 16.379235535698264 48.22088415080499, 16.372506657987888 48.2208864765909))",1,5
773,-14.0,774,2.0,2.0,14.0,0.0,1.0,1.0,4.0,13.0,0.0,-1.0,0.0,"POLYGON ((16.379235535698264 48.22088415080499, 16.37923176112549 48.21638755036049, 16.38596004865786 48.21638483120731, 16.38596441246433 48.22088143121284, 16.379235535698264 48.22088415080499))",1,8
774,8.0,775,5.0,10.0,24.0,0.0,3.0,0.0,6.0,34.0,3.0,1.0,1.0,"POLYGON ((16.38596441246433 48.22088143121284, 16.38596004865786 48.21638483120731, 16.392688335101695 48.21638171830982, 16.392693288141515 48.22087831781459, 16.38596441246433 48.22088143121284))",1,3
775,40.0,776,3.0,3.0,15.0,0.0,1.0,0.0,9.0,14.0,5.0,3.0,6.0,"POLYGON ((16.392693288141515 48.22087831781459, 16.392688335101695 48.21638171830982, 16.399416620312508 48.2163782116682, 16.399422162585292 48.22087481061041, 16.392693288141515 48.22087831781459))",1,0
776,-7.0,777,3.0,0.0,3.0,0.0,-1.0,0.0,1.0,4.0,-4.0,-1.0,2.0,"POLYGON ((16.399422162585292 48.22087481061041, 16.399416620312508 48.2163782116682, 16.406144904145787 48.21637431128262, 16.406151035651114 48.220870909600485, 16.399422162585292 48.22087481061041))",1,6
777,-4.0,778,0.0,2.0,7.0,0.0,0.0,-1.0,2.0,1.0,-2.0,-1.0,0.0,"POLYGON ((16.406151035651114 48.220870909600485, 16.406144904145787 48.21637431128262, 16.412873186457038 48.21637001715332, 16.41287990719442 48.220866614785045, 16.406151035651114 48.220870909600485))",1,5
778,7.0,779,-1.0,-2.0,-5.0,0.0,-1.0,-1.0,-2.0,5.0,-3.0,0.0,0.0,"POLYGON ((16.41287990719442 48.220866614785045, 16.412873186457038 48.21637001715332, 16.419601467101753 48.2163653292805, 16.419608777070675 48.22086192616429, 16.41287990719442 48.220866614785045))",1,5
779,-1.0,780,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,3.0,-1.0,0.0,0.0,"POLYGON ((16.419608777070675 48.22086192616429, 16.419601467101753 48.2163653292805, 16.426329745935437 48.21636024766444, 16.426337645135334 48.2208568437385, 16.419608777070675 48.22086192616429))",1,0
780,7.0,781,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,24.0,-1.0,1.0,2.0,"POLYGON ((16.426337645135334 48.2208568437385, 16.426329745935437 48.21636024766444, 16.43305802281359 48.21635477230539, 16.433066511243855 48.22085136750794, 16.426337645135334 48.2208568437385))",1,0
781,0.0,782,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,2.0,0.0,-1.0,1.0,"POLYGON ((16.433066511243855 48.22085136750794, 16.43305802281359 48.21635477230539, 16.439786297591706 48.216348903203674, 16.439795375251684 48.220845497472915, 16.433066511243855 48.22085136750794))",1,0
782,-2.0,783,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-2.0,2.0,1.0,0.0,"POLYGON ((16.439795375251684 48.220845497472915, 16.439786297591706 48.216348903203674, 16.446514570125302 48.21634264035958, 16.44652423701428 48.220839233633754, 16.439795375251684 48.220845497472915))",1,7
783,4.0,784,1.0,-1.0,8.0,0.0,-1.0,0.0,7.0,-2.0,-1.0,-1.0,1.0,"POLYGON ((16.44652423701428 48.220839233633754, 16.446514570125302 48.21634264035958, 16.45324284026986 48.21633598377345, 16.453253096387108 48.22083257599073, 16.44652423701428 48.220839233633754))",1,3
784,-4.0,785,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-4.0,-2.0,2.0,1.0,"POLYGON ((16.453253096387108 48.22083257599073, 16.45324284026986 48.21633598377345, 16.45997110788089 48.216328933445666, 16.45998195322562 48.2208255245443, 16.453253096387108 48.22083257599073))",1,3
785,-6.0,786,2.0,-1.0,3.0,0.0,-1.0,2.0,2.0,-4.0,-1.0,-1.0,1.0,"POLYGON ((16.45998195322562 48.2208255245443, 16.45997110788089 48.216328933445666, 16.466699372813885 48.2163214893766, 16.466710807385255 48.22081807929477, 16.45998195322562 48.2208255245443))",1,3
786,-4.0,787,0.0,-1.0,7.0,0.0,-1.0,0.0,1.0,3.0,0.0,-1.0,1.0,"POLYGON ((16.466710807385255 48.22081807929477, 16.466699372813885 48.2163214893766, 16.47342763492437 48.21631365156664, 16.47343965872149 48.22081024024257, 16.466710807385255 48.22081807929477))",1,3
787,0.0,788,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,"POLYGON ((16.47343965872149 48.22081024024257, 16.47342763492437 48.21631365156664, 16.48015589406782 48.21630542001621, 16.480168507089765 48.220802007388116, 16.47343965872149 48.22081024024257))",1,0
788,0.0,789,0.0,0.0,2.0,0.0,4.0,2.0,-1.0,0.0,-1.0,1.0,0.0,"POLYGON ((16.480168507089765 48.220802007388116, 16.48015589406782 48.21630542001621, 16.486884150099748 48.21629679472575, 16.486897352345565 48.220793380731834, 16.480168507089765 48.220802007388116))",1,0
789,-4.0,790,0.0,1.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-1.0,0.0,0.0,"POLYGON ((16.486897352345565 48.220793380731834, 16.486884150099748 48.21629679472575, 16.49361240287567 48.216287775695754, 16.49362619434432 48.22078436027424, 16.486897352345565 48.220793380731834))",1,0
790,-2.0,791,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,"POLYGON ((16.49362619434432 48.22078436027424, 16.49361240287567 48.216287775695754, 16.500340652251065 48.21627836292669, 16.500355032941492 48.22077494601575, 16.49362619434432 48.22078436027424))",1,7
791,-2.0,792,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,"POLYGON ((16.500355032941492 48.22077494601575, 16.500340652251065 48.21627836292669, 16.507068898081453 48.21626855641905, 16.50708386799256 48.22076513795693, 16.500355032941492 48.22077494601575))",1,7
792,-2.0,793,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,"POLYGON ((16.50708386799256 48.22076513795693, 16.507068898081453 48.21626855641905, 16.513797140222337 48.21625835617337, 16.513812699352965 48.22075493609826, 16.50708386799256 48.22076513795693))",1,7
793,-1.0,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"POLYGON ((16.513812699352965 48.22075493609826, 16.513797140222337 48.21625835617337, 16.520525378529232 48.2162477621902, 16.52054152687817 48.220744340440326, 16.513812699352965 48.22075493609826))",1,4
794,-1.0,795,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-2.0,-1.0,0.0,0.0,"POLYGON ((16.52054152687817 48.220744340440326, 16.520525378529232 48.2162477621902, 16.52725361285761 48.21623677447011, 16.527270350423642 48.22073335098369, 16.52054152687817 48.220744340440326))",1,7
795,-2.0,796,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,-2.0,1.0,0.0,0.0,"POLYGON ((16.527270350423642 48.22073335098369, 16.52725361285761 48.21623677447011, 16.53398184306301 48.21622539301368, 16.533999169844833 48.22072196772893, 16.527270350423642 48.22073335098369))",1,7
796,-4.0,797,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-1.0,-1.0,0.0,"POLYGON ((16.533999169844833 48.22072196772893, 16.53398184306301 48.21622539301368, 16.540710069000927 48.21621361782152, 16.540727984997208 48.220710190676655, 16.533999169844833 48.22072196772893))",1,0
797,-4.0,798,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,-4.0,-2.0,-1.0,0.0,"POLYGON ((16.540727984997208 48.220710190676655, 16.540710069000927 48.21621361782152, 16.54743829052687 48.21620144889429, 16.54745679573623 48.2206980198275, 16.540727984997208 48.220710190676655))",1,0
798,-1.0,799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.190839854951967 48.216303826433446, 16.19085257577489 48.21180723525054, 16.197580246038225 48.21181553963052, 16.197568114295663 48.21631213210436, 16.190839854951967 48.216303826433446))",1,4
799,-1.0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.197568114295663 48.21631213210436, 16.197580246038225 48.21181553963052, 16.20430791925813 48.211823450331785, 16.204296376596854 48.21632004403474, 16.197568114295663 48.21631213210436))",1,4
800,-1.0,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"POLYGON ((16.204296376596854 48.21632004403474, 16.20430791925813 48.211823450331785, 16.21103559529015 48.21183096735387, 16.211024641711024 48.21632756222421, 16.204296376596854 48.21632004403474))",1,4
801,-1.0,802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.211024641711024 48.21632756222421, 16.21103559529015 48.21183096735387, 16.217763273989817 48.21183809069642, 16.21775290949369 48.216334686672326, 16.211024641711024 48.21632756222421))",1,4
802,-1.0,803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"POLYGON ((16.21775290949369 48.216334686672326, 16.217763273989817 48.21183809069642, 16.224490955212694 48.211844820359026, 16.224481179800353 48.21634141737874, 16.21775290949369 48.216334686672326))",1,4
803,-2.0,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,"POLYGON ((16.224481179800353 48.21634141737874, 16.224490955212694 48.211844820359026, 16.231218638814315 48.21185115634137, 16.231209452486517 48.21634775434308, 16.224481179800353 48.21634141737874))",1,7
804,-4.0,805,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,7.0,-1.0,0.0,"POLYGON ((16.231209452486517 48.21634775434308, 16.231218638814315 48.21185115634137, 16.23794632465024 48.211857098643065, 16.237937727407665 48.21635369756502, 16.231209452486517 48.21634775434308))",1,0
805,-4.0,806,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-1.0,-1.0,0.0,"POLYGON ((16.237937727407665 48.21635369756502, 16.23794632465024 48.211857098643065, 16.244674012576002 48.21186264726382, 16.24466600441931 48.21635924704425, 16.237937727407665 48.21635369756502))",1,0
806,-4.0,807,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,"POLYGON ((16.24466600441931 48.21635924704425, 16.244674012576002 48.21186264726382, 16.251401702447165 48.21186780220336, 16.25139428337695 48.21636440278046, 16.24466600441931 48.21635924704425))",1,0
807,-4.0,808,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-1.0,-1.0,0.0,"POLYGON ((16.25139428337695 48.21636440278046, 16.251401702447165 48.21186780220336, 16.258129394119255 48.21187256346139, 16.258122564136098 48.21636916477339, 16.25139428337695 48.21636440278046))",1,0
808,-4.0,809,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-1.0,-1.0,0.0,"POLYGON ((16.258122564136098 48.21636916477339, 16.258129394119255 48.21187256346139, 16.264857087447812 48.211876931037665, 16.264850846552232 48.21637353302279, 16.258122564136098 48.21636916477339))",1,0
809,-1.0,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.264850846552232 48.21637353302279, 16.264857087447812 48.211876931037665, 16.2715847822884 48.211880904931974, 16.27157913048087 48.21637750752842, 16.264850846552232 48.21637353302279))",1,4
810,4.0,811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.27157913048087 48.21637750752842, 16.2715847822884 48.211880904931974, 16.278312478496545 48.211884485144054, 16.278307415777498 48.21638108829009, 16.27157913048087 48.21637750752842))",1,4
811,-1.0,812,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,"POLYGON ((16.278307415777498 48.21638108829009, 16.278312478496545 48.211884485144054, 16.285040175927815 48.211887671673765, 16.28503570229761 48.21638427530759, 16.278307415777498 48.21638108829009))",1,7
812,-2.0,813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,"POLYGON ((16.28503570229761 48.21638427530759, 16.285040175927815 48.211887671673765, 16.291767874437735 48.21189046452095, 16.29176398989674 48.21638706858078, 16.28503570229761 48.21638427530759))",1,7
813,-1.0,814,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,1.0,"POLYGON ((16.29176398989674 48.21638706858078, 16.291767874437735 48.21189046452095, 16.298495573881855 48.2118928636854, 16.298492278430345 48.21638946810948, 16.29176398989674 48.21638706858078))",1,7
814,15.0,815,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,"POLYGON ((16.298492278430345 48.21638946810948, 16.298495573881855 48.2118928636854, 16.30522327411572 48.21189486916707, 16.305220567753942 48.21639147389357, 16.298492278430345 48.21638946810948))",1,7
815,3.0,816,1.0,4.0,8.0,1.0,6.0,2.0,-1.0,-10.0,0.0,0.0,0.0,"POLYGON ((16.305220567753942 48.21639147389357, 16.30522327411572 48.21189486916707, 16.31195097499487 48.211896480965784, 16.311948857723028 48.21639308593299, 16.305220567753942 48.21639147389357))",1,5
816,-10.0,817,1.0,0.0,5.0,0.0,0.0,1.0,-3.0,-12.0,0.0,2.0,-1.0,"POLYGON ((16.311948857723028 48.21639308593299, 16.31195097499487 48.211896480965784, 16.318678676374844 48.21189769908152, 16.31867714819311 48.2163943042276, 16.311948857723028 48.21639308593299))",1,1
817,-2.0,818,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,-9.0,-4.0,0.0,-1.0,"POLYGON ((16.31867714819311 48.2163943042276, 16.318678676374844 48.21189769908152, 16.325406378111207 48.211898523514165, 16.325405439019672 48.21639512877737, 16.31867714819311 48.2163943042276))",1,1
818,44.0,819,1.0,-1.0,1.0,1.0,-1.0,-1.0,-3.0,-10.0,-2.0,2.0,-1.0,"POLYGON ((16.325405439019672 48.21639512877737, 16.325406378111207 48.211898523514165, 16.332134080059475 48.21189895426372, 16.332133730058217 48.21639555958223, 16.325405439019672 48.21639512877737))",1,8
819,17.0,820,2.0,4.0,7.0,0.0,3.0,-1.0,-1.0,2.0,1.0,5.0,2.0,"POLYGON ((16.332133730058217 48.21639555958223, 16.332134080059475 48.21189895426372, 16.338861782075206 48.21189899133013, 16.33886202116425 48.216395596642215, 16.332133730058217 48.21639555958223))",1,8
820,-5.0,821,-1.0,0.0,27.0,1.0,1.0,-1.0,-3.0,5.0,2.0,-2.0,-1.0,"POLYGON ((16.33886202116425 48.216395596642215, 16.338861782075206 48.21189899133013, 16.345589484013942 48.21189863471342, 16.345590312193263 48.216395239957286, 16.33886202116425 48.216395596642215))",1,8
821,-1.0,822,2.0,6.0,23.0,0.0,4.0,2.0,-1.0,11.0,-3.0,-2.0,-1.0,"POLYGON ((16.345590312193263 48.216395239957286, 16.345589484013942 48.21189863471342, 16.352317185731224 48.21189788441361, 16.352318603000754 48.21639448952745, 16.345590312193263 48.216395239957286))",1,8
822,34.0,823,6.0,8.0,41.0,1.0,2.0,2.0,0.0,18.0,-1.0,0.0,0.0,"POLYGON ((16.352318603000754 48.21639448952745, 16.352317185731224 48.21189788441361, 16.359044887082607 48.21189674043075, 16.359046893442226 48.21639334535279, 16.352318603000754 48.21639448952745))",1,3
823,11.0,824,7.0,13.0,44.0,2.0,6.0,1.0,6.0,45.0,3.0,3.0,1.0,"POLYGON ((16.359046893442226 48.21639334535279, 16.359044887082607 48.21189674043075, 16.365772587923612 48.21189520276484, 16.36577518337317 48.21639180743334, 16.359046893442226 48.21639334535279))",1,0
