landcommercial_count,industrial_count,railway_count,residential_count,retail_count,geometry,landnature_count
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.359064973670517 48.25686263074806, 16.359062962710645 48.25236605760581, 16.365795970566925 48.25236451765631, 16.365798571918862 48.2568610905446, 16.359064973670517 48.25686263074806))",8.0
0.0,4.0,1.0,0.0,2.0,"POLYGON ((16.365798571918862 48.2568610905446, 16.365795970566925 48.25236451765631, 16.372528977766542 48.25236258346748, 16.37253216951036 48.25685915603996, 16.365798571918862 48.2568610905446))",2.0
0.0,0.0,1.0,0.0,0.0,"POLYGON ((16.37253216951036 48.25685915603996, 16.372528977766542 48.25236258346748, 16.379261984164643 48.25236025503945, 16.37926576630008 48.256856827234195, 16.37253216951036 48.25685915603996))",3.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.37926576630008 48.256856827234195, 16.379261984164643 48.25236025503945, 16.385994989616353 48.25235753237233, 16.385999362143114 48.25685410412749, 16.37926576630008 48.256856827234195))",16.0
1.0,0.0,0.0,2.0,0.0,"POLYGON ((16.385999362143114 48.25685410412749, 16.385994989616353 48.25235753237233, 16.392727993976827 48.252354415466264, 16.39273295689457 48.25685098672, 16.385999362143114 48.25685410412749))",12.0
3.0,1.0,1.0,21.0,0.0,"POLYGON ((16.39273295689457 48.25685098672, 16.392727993976827 48.252354415466264, 16.399460997101176 48.252350904321474, 16.39946655040952 48.256847475011845, 16.39273295689457 48.25685098672))",0.0
0.0,0.0,0.0,13.0,0.0,"POLYGON ((16.39946655040952 48.256847475011845, 16.399460997101176 48.252350904321474, 16.406193998844575 48.25234699893807, 16.40620014254309 48.256843569003266, 16.39946655040952 48.256847475011845))",1.0
0.0,0.0,0.0,19.0,0.0,"POLYGON ((16.40620014254309 48.256843569003266, 16.406193998844575 48.25234699893807, 16.412926999062115 48.252342699316344, 16.41293373315033 48.256839268694435, 16.40620014254309 48.256843569003266))",1.0
0.0,1.0,0.0,15.0,0.0,"POLYGON ((16.41293373315033 48.256839268694435, 16.412926999062115 48.252342699316344, 16.419659997608967 48.25233800545648, 16.41966732208635 48.256834574085595, 16.41293373315033 48.256839268694435))",7.0
0.0,0.0,0.0,15.0,1.0,"POLYGON ((16.41966732208635 48.256834574085595, 16.419659997608967 48.25233800545648, 16.426392994340258 48.25233291735874, 16.426400909206244 48.25682948517703, 16.41966732208635 48.256834574085595))",9.0
0.0,0.0,0.0,10.0,1.0,"POLYGON ((16.426400909206244 48.25682948517703, 16.426392994340258 48.25233291735874, 16.43312598911113 48.25232743502344, 16.433134494365106 48.256824001968965, 16.426400909206244 48.25682948517703))",1.0
0.0,0.0,0.0,20.0,0.0,"POLYGON ((16.433134494365106 48.256824001968965, 16.43312598911113 48.25232743502344, 16.43985898177672 48.252321558450795, 16.43986807741803 48.25681812446177, 16.433134494365106 48.256824001968965))",0.0
0.0,0.0,0.0,7.0,0.0,"POLYGON ((16.43986807741803 48.25681812446177, 16.43985898177672 48.252321558450795, 16.446591972192163 48.25231528764118, 16.446601658220107 48.2568118526557, 16.43986807741803 48.25681812446177))",0.0
0.0,0.0,0.0,8.0,0.0,"POLYGON ((16.446601658220107 48.2568118526557, 16.446591972192163 48.25231528764118, 16.453324960212612 48.25230862259494, 16.453335236626437 48.25680518655113, 16.446601658220107 48.2568118526557))",7.0
0.0,1.0,0.0,20.0,0.0,"POLYGON ((16.453335236626437 48.25680518655113, 16.453324960212612 48.25230862259494, 16.460057945693173 48.25230156331239, 16.460068812492086 48.256798126148354, 16.453335236626437 48.25680518655113))",0.0
3.0,14.0,0.0,1.0,0.0,"POLYGON ((16.460068812492086 48.256798126148354, 16.460057945693173 48.25230156331239, 16.46679092848903 48.25229410979396, 16.46680238567219 48.256790671447824, 16.460068812492086 48.256798126148354))",0.0
0.0,4.0,0.0,0.0,8.0,"POLYGON ((16.46680238567219 48.256790671447824, 16.46679092848903 48.25229410979396, 16.473523908455284 48.25228626204002, 16.473535956021813 48.256782822449914, 16.46680238567219 48.256790671447824))",0.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.473535956021813 48.256782822449914, 16.473523908455284 48.25228626204002, 16.4802568854471 48.25227802005101, 16.480269523396068 48.25677457915507, 16.473535956021813 48.256782822449914))",15.0
9.0,0.0,0.0,6.0,0.0,"POLYGON ((16.480269523396068 48.25677457915507, 16.4802568854471 48.25227802005101, 16.486989859319607 48.252269383827375, 16.487003087650034 48.25676594156371, 16.480269523396068 48.25677457915507))",4.0
0.0,0.0,0.0,17.0,0.0,"POLYGON ((16.487003087650034 48.25676594156371, 16.486989859319607 48.252269383827375, 16.493722829927957 48.252260353369564, 16.493736648638823 48.2567569096763, 16.487003087650034 48.25676594156371))",5.0
0.0,0.0,0.0,15.0,0.0,"POLYGON ((16.493736648638823 48.2567569096763, 16.493722829927957 48.252260353369564, 16.500455797127277 48.25225092867803, 16.50047020621752 48.25674748349334, 16.493736648638823 48.2567569096763))",2.0
0.0,0.0,0.0,6.0,0.0,"POLYGON ((16.50047020621752 48.25674748349334, 16.500455797127277 48.25225092867803, 16.507188760772728 48.25224110975339, 16.507203760241232 48.25673766301532, 16.50047020621752 48.25674748349334))",16.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.507203760241232 48.25673766301532, 16.507188760772728 48.25224110975339, 16.51392172071943 48.252230896596075, 16.513937310565048 48.2567274482428, 16.507203760241232 48.25673766301532))",17.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.513937310565048 48.2567274482428, 16.51392172071943 48.252230896596075, 16.520654676822552 48.25222028920666, 16.52067085704407 48.25671683917628, 16.513937310565048 48.2567274482428))",20.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.52067085704407 48.25671683917628, 16.520654676822552 48.25222028920666, 16.527387628937216 48.25220928758571, 16.5274043995334 48.256705835816376, 16.52067085704407 48.25671683917628))",19.0
0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.5274043995334 48.256705835816376, 16.527387628937216 48.25220928758571, 16.534120576918568 48.252197891733836, 16.53413793788812 48.25669443816368, 16.5274043995334 48.256705835816376))",24.0
0.0,0.0,0.0,4.0,0.0,"POLYGON ((16.53413793788812 48.25669443816368, 16.534120576918568 48.252197891733836, 16.54085352062177 48.25218610165164, 16.540871471963342 48.256682646218756, 16.53413793788812 48.25669443816368))",20.0
0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.540871471963342 48.256682646218756, 16.54085352062177 48.25218610165164, 16.547586459901947 48.25217391733976, 16.547605001614173 48.256670459982296, 16.540871471963342 48.256682646218756))",25.0
0.0,0.0,0.0,10.0,0.0,"POLYGON ((16.190737976614887 48.25227642868629, 16.19075072228104 48.24777986577172, 16.197483109235687 48.247788180485365, 16.197470953807137 48.25228474469261, 16.190737976614887 48.25227642868629))",15.0
0.0,0.0,0.0,2.0,0.0,"POLYGON ((16.197470953807137 48.25228474469261, 16.197483109235687 48.247788180485365, 16.2042154991543 48.2477961010257, 16.204203933964283 48.252292666463816, 16.197470953807137 48.25228474469261))",22.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.204203933964283 48.252292666463816, 16.2042154991543 48.2477961010257, 16.210947891892083 48.24780362739236, 16.21093691694147 48.25230019399947, 16.204203933964283 48.252292666463816))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.21093691694147 48.25230019399947, 16.210947891892083 48.24780362739236, 16.217680287304205 48.247810759584944, 16.217669902593844 48.25230732729917, 16.21093691694147 48.25230019399947))",25.0
0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.217669902593844 48.25230732729917, 16.217680287304205 48.247810759584944, 16.224412685245863 48.24781749760306, 16.22440289077654 48.252314066362565, 16.217669902593844 48.25230732729917))",26.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.22440289077654 48.252314066362565, 16.224412685245863 48.24781749760306, 16.231145085572216 48.247823841446376, 16.231135881344688 48.252320411189274, 16.22440289077654 48.252314066362565))",26.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.231135881344688 48.252320411189274, 16.231145085572216 48.247823841446376, 16.237877488138484 48.24782979111452, 16.237868874153435 48.25232636177895, 16.231135881344688 48.252320411189274))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.237868874153435 48.25232636177895, 16.237877488138484 48.24782979111452, 16.244609892799833 48.2478353466072, 16.24460186905793 48.25233191813128, 16.237868874153435 48.25232636177895))",23.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.258067864574684 48.2523418481228, 16.25807470782851 48.24784527506498, 16.2648071179062 48.24784964802957, 16.26480086489722 48.252346221761485, 16.258067864574684 48.2523418481228))",29.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.26480086489722 48.252346221761485, 16.2648071179062 48.24784964802957, 16.271539529499705 48.24785362681763, 16.271533866736046 48.25235020116175, 16.26480086489722 48.252346221761485))",22.0
0.0,0.0,0.0,5.0,0.0,"POLYGON ((16.271533866736046 48.25235020116175, 16.271539529499705 48.24785362681763, 16.278271942464215 48.24785721142898, 16.278266869946307 48.25235378632343, 16.271533866736046 48.25235020116175))",30.0
0.0,0.0,0.0,8.0,0.0,"POLYGON ((16.278266869946307 48.25235378632343, 16.278271942464215 48.24785721142898, 16.285004356654916 48.247860401863406, 16.28499987438313 48.252356977246336, 16.278266869946307 48.25235378632343))",30.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.28499987438313 48.252356977246336, 16.285004356654916 48.247860401863406, 16.29173677192697 48.24786319812075, 16.291732879901655 48.25235977393027, 16.28499987438313 48.252356977246336))",19.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.291732879901655 48.25235977393027, 16.29173677192697 48.24786319812075, 16.29846918813556 48.24786560020086, 16.298465886357018 48.252362176375144, 16.291732879901655 48.25235977393027))",11.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.298465886357018 48.252362176375144, 16.29846918813556 48.24786560020086, 16.3052016051359 48.24786760810361, 16.30519889360436 48.252364184580784, 16.298465886357018 48.252362176375144))",9.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.30519889360436 48.252364184580784, 16.3052016051359 48.24786760810361, 16.31193402278313 48.2478692218289, 16.311931901498816 48.252365798547096, 16.30519889360436 48.252364184580784))",4.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.311931901498816 48.252365798547096, 16.31193402278313 48.2478692218289, 16.318666440932457 48.24787044137666, 16.318664909895524 48.252367018273986, 16.311931901498816 48.252365798547096))",16.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.318664909895524 48.252367018273986, 16.318666440932457 48.24787044137666, 16.325398859439062 48.24787126674681, 16.325397918649617 48.25236784376142, 16.318664909895524 48.252367018273986))",5.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.325397918649617 48.25236784376142, 16.325398859439062 48.24787126674681, 16.33213127815813 48.24787169793931, 16.33213092761623 48.25236827500935, 16.325397918649617 48.25236784376142))",0.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.33213092761623 48.25236827500935, 16.33213127815813 48.24787169793931, 16.338863696944816 48.24787173495414, 16.338863936650498 48.25236831201773, 16.33213092761623 48.25236827500935))",0.0
0.0,0.0,0.0,2.0,0.0,"POLYGON ((16.338863936650498 48.25236831201773, 16.338863696944816 48.24787173495414, 16.345596115654335 48.24787137779131, 16.345596945607568 48.252367954786585, 16.338863936650498 48.25236831201773))",0.0
0.0,0.0,0.0,7.0,0.0,"POLYGON ((16.345596945607568 48.252367954786585, 16.345596115654335 48.24787137779131, 16.352328534141854 48.24787062645084, 16.352329954342572 48.252367203315934, 16.345596945607568 48.252367954786585))",0.0
0.0,0.0,0.0,4.0,0.0,"POLYGON ((16.352329954342572 48.252367203315934, 16.352328534141854 48.24787062645084, 16.35906095226255 48.24786948093276, 16.359062962710645 48.25236605760581, 16.352329954342572 48.252367203315934))",1.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.359062962710645 48.25236605760581, 16.35906095226255 48.24786948093276, 16.365793369871618 48.247867941237175, 16.365795970566925 48.25236451765631, 16.359062962710645 48.25236605760581))",5.0
1.0,2.0,0.0,1.0,0.0,"POLYGON ((16.365795970566925 48.25236451765631, 16.365793369871618 48.247867941237175, 16.37252578682423 48.24786600736412, 16.372528977766542 48.25236258346748, 16.365795970566925 48.25236451765631))",0.0
0.0,0.0,2.0,12.0,1.0,"POLYGON ((16.372528977766542 48.25236258346748, 16.37252578682423 48.24786600736412, 16.379258202975574 48.247863679313696, 16.379261984164643 48.25236025503945, 16.372528977766542 48.25236258346748))",3.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.379261984164643 48.25236025503945, 16.379258202975574 48.247863679313696, 16.38599061818082 48.24786095708611, 16.385994989616353 48.25235753237233, 16.379261984164643 48.25236025503945))",11.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.385994989616353 48.25235753237233, 16.38599061818082 48.24786095708611, 16.392723032295166 48.24785784068142, 16.392727993976827 48.252354415466264, 16.385994989616353 48.25235753237233))",8.0
0.0,0.0,0.0,4.0,0.0,"POLYGON ((16.392727993976827 48.252354415466264, 16.392723032295166 48.24785784068142, 16.399455445173786 48.24785433009986, 16.399460997101176 48.252350904321474, 16.392727993976827 48.252354415466264))",2.0
0.0,0.0,0.0,8.0,0.0,"POLYGON ((16.399460997101176 48.252350904321474, 16.399455445173786 48.24785433009986, 16.406187856671867 48.24785042534158, 16.406193998844575 48.25234699893807, 16.399460997101176 48.252350904321474))",1.0
0.0,0.0,0.0,17.0,0.0,"POLYGON ((16.406193998844575 48.25234699893807, 16.406187856671867 48.24785042534158, 16.41292026664458 48.247846126406806, 16.412926999062115 48.252342699316344, 16.406193998844575 48.25234699893807))",1.0
0.0,0.0,0.0,6.0,0.0,"POLYGON ((16.412926999062115 48.252342699316344, 16.41292026664458 48.247846126406806, 16.419652674947127 48.24784143329579, 16.419659997608967 48.25233800545648, 16.412926999062115 48.252342699316344))",10.0
0.0,0.0,0.0,5.0,1.0,"POLYGON ((16.419659997608967 48.25233800545648, 16.419652674947127 48.24784143329579, 16.42638508143468 48.24783634600875, 16.426392994340258 48.25233291735874, 16.419659997608967 48.25233800545648))",18.0
0.0,0.0,0.0,16.0,0.0,"POLYGON ((16.426392994340258 48.25233291735874, 16.42638508143468 48.24783634600875, 16.433117485962423 48.24783086454598, 16.43312598911113 48.25232743502344, 16.426392994340258 48.25233291735874))",6.0
0.0,0.0,0.0,16.0,0.0,"POLYGON ((16.43312598911113 48.25232743502344, 16.433117485962423 48.24783086454598, 16.43984988838553 48.24782498890778, 16.43985898177672 48.252321558450795, 16.43312598911113 48.25232743502344))",0.0
1.0,0.0,0.0,17.0,0.0,"POLYGON ((16.43985898177672 48.252321558450795, 16.43984988838553 48.24782498890778, 16.44658228855921 48.24781871909447, 16.446591972192163 48.25231528764118, 16.43985898177672 48.252321558450795))",0.0
0.0,4.0,0.0,18.0,1.0,"POLYGON ((16.446591972192163 48.25231528764118, 16.44658228855921 48.24781871909447, 16.453314686338626 48.247812055106365, 16.453324960212612 48.25230862259494, 16.446591972192163 48.25231528764118))",1.0
0.0,1.0,0.0,7.0,2.0,"POLYGON ((16.453324960212612 48.25230862259494, 16.453314686338626 48.247812055106365, 16.460047081578967 48.24780499694387, 16.460057945693173 48.25230156331239, 16.453324960212612 48.25230862259494))",5.0
0.0,1.0,0.0,1.0,3.0,"POLYGON ((16.460057945693173 48.25230156331239, 16.460047081578967 48.24780499694387, 16.46677947413543 48.247797544607316, 16.46679092848903 48.25229410979396, 16.460057945693173 48.25230156331239))",6.0
0.0,2.0,0.0,0.0,4.0,"POLYGON ((16.46679092848903 48.25229410979396, 16.46677947413543 48.247797544607316, 16.47351186386318 48.24778969809711, 16.473523908455284 48.25228626204002, 16.46679092848903 48.25229410979396))",8.0
0.0,0.0,0.0,12.0,0.0,"POLYGON ((16.473523908455284 48.25228626204002, 16.47351186386318 48.24778969809711, 16.480244250617417 48.24778145741372, 16.4802568854471 48.25227802005101, 16.473523908455284 48.25228626204002))",7.0
2.0,0.0,0.0,24.0,0.0,"POLYGON ((16.4802568854471 48.25227802005101, 16.480244250617417 48.24778145741372, 16.486976634253324 48.247772822557565, 16.486989859319607 48.252269383827375, 16.4802568854471 48.25227802005101))",0.0
0.0,0.0,0.0,15.0,0.0,"POLYGON ((16.486989859319607 48.252269383827375, 16.486976634253324 48.247772822557565, 16.493709014626084 48.2477637935291, 16.493722829927957 48.252260353369564, 16.486989859319607 48.252269383827375))",3.0
0.0,0.0,0.0,14.0,0.0,"POLYGON ((16.493722829927957 48.252260353369564, 16.493709014626084 48.2477637935291, 16.500441391590904 48.2477543703288, 16.500455797127277 48.25225092867803, 16.493722829927957 48.252260353369564))",4.0
0.0,0.0,0.0,6.0,0.0,"POLYGON ((16.500455797127277 48.25225092867803, 16.500441391590904 48.2477543703288, 16.507173765002943 48.247744552957194, 16.507188760772728 48.25224110975339, 16.500455797127277 48.25225092867803))",17.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.507188760772728 48.25224110975339, 16.507173765002943 48.247744552957194, 16.513906134717395 48.24773434141481, 16.51392172071943 48.252230896596075, 16.507188760772728 48.25224110975339))",22.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.51392172071943 48.252230896596075, 16.513906134717395 48.24773434141481, 16.52063850058946 48.2477237357022, 16.520654676822552 48.25222028920666, 16.51392172071943 48.252230896596075))",17.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.520654676822552 48.25222028920666, 16.52063850058946 48.2477237357022, 16.52737086247431 48.24771273581992, 16.527387628937216 48.25220928758571, 16.520654676822552 48.25222028920666))",15.0
0.0,0.0,0.0,6.0,0.0,"POLYGON ((16.527387628937216 48.25220928758571, 16.52737086247431 48.24771273581992, 16.534103220227156 48.247701341768575, 16.534120576918568 48.252197891733836, 16.527387628937216 48.25220928758571))",14.0
0.0,0.0,0.0,6.0,0.0,"POLYGON ((16.534120576918568 48.252197891733836, 16.534103220227156 48.247701341768575, 16.54083557370318 48.247689553548746, 16.54085352062177 48.25218610165164, 16.534120576918568 48.252197891733836))",15.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.54085352062177 48.25218610165164, 16.54083557370318 48.247689553548746, 16.54756792275757 48.24767737116113, 16.547586459901947 48.25217391733976, 16.54085352062177 48.25218610165164))",25.0
0.0,0.0,0.0,14.0,0.0,"POLYGON ((16.19075072228104 48.24777986577172, 16.190763464838387 48.24328329932387, 16.197495261700247 48.243291612745004, 16.197483109235687 48.247788180485365, 16.19075072228104 48.24777986577172))",14.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.197483109235687 48.247788180485365, 16.197495261700247 48.243291612745004, 16.20422706152515 48.243299532054706, 16.2042154991543 48.2477961010257, 16.197483109235687 48.247788180485365))",22.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.2042154991543 48.2477961010257, 16.20422706152515 48.243299532054706, 16.210958864168326 48.243307057252586, 16.210947891892083 48.24780362739236, 16.2042154991543 48.2477961010257))",20.0
0.0,0.0,0.0,5.0,0.0,"POLYGON ((16.210947891892083 48.24780362739236, 16.210958864168326 48.243307057252586, 16.217690669485012 48.24331418833823, 16.217680287304205 48.247810759584944, 16.210947891892083 48.24780362739236))",27.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.217680287304205 48.247810759584944, 16.217690669485012 48.24331418833823, 16.224422477330446 48.243320925311274, 16.224412685245863 48.24781749760306, 16.217680287304205 48.247810759584944))",25.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.224412685245863 48.24781749760306, 16.224422477330446 48.243320925311274, 16.23115428755984 48.24332726817134, 16.231145085572216 48.247823841446376, 16.224412685245863 48.24781749760306))",28.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.231145085572216 48.247823841446376, 16.23115428755984 48.24332726817134, 16.237886100028426 48.243333216918124, 16.237877488138484 48.24782979111452, 16.231145085572216 48.247823841446376))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.237877488138484 48.24782979111452, 16.237886100028426 48.243333216918124, 16.244617914591448 48.24333877155127, 16.244609892799833 48.2478353466072, 16.237877488138484 48.24782979111452))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.251342299411444 48.247840507924096, 16.251349731104114 48.24334393207054, 16.258081549421675 48.24334869847562, 16.25807470782851 48.24784527506498, 16.251342299411444 48.247840507924096))",24.0
0.0,0.0,0.0,5.0,0.0,"POLYGON ((16.25807470782851 48.24784527506498, 16.258081549421675 48.24334869847562, 16.264813369399345 48.24335307076624, 16.2648071179062 48.24784964802957, 16.25807470782851 48.24784527506498))",30.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.2648071179062 48.24784964802957, 16.264813369399345 48.24335307076624, 16.271545190892354 48.24335704894222, 16.271539529499705 48.24785362681763, 16.2648071179062 48.24784964802957))",23.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.271539529499705 48.24785362681763, 16.271545190892354 48.24335704894222, 16.278277013755936 48.24336063300329, 16.278271942464215 48.24785721142898, 16.271539529499705 48.24785362681763))",28.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.278271942464215 48.24785721142898, 16.278277013755936 48.24336063300329, 16.285008837845318 48.24336382294935, 16.285004356654916 48.247860401863406, 16.278271942464215 48.24785721142898))",25.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.285004356654916 48.247860401863406, 16.285008837845318 48.24336382294935, 16.291740663015712 48.243366618780136, 16.29173677192697 48.24786319812075, 16.285004356654916 48.247860401863406))",24.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.29173677192697 48.24786319812075, 16.291740663015712 48.243366618780136, 16.29847248912236 48.24336902049557, 16.29846918813556 48.24786560020086, 16.29173677192697 48.24786319812075))",20.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.29846918813556 48.24786560020086, 16.29847248912236 48.24336902049557, 16.305204316020497 48.24337102809552, 16.3052016051359 48.24786760810361, 16.29846918813556 48.24786560020086))",4.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.3052016051359 48.24786760810361, 16.305204316020497 48.24337102809552, 16.311936143565326 48.24337264157982, 16.31193402278313 48.2478692218289, 16.3052016051359 48.24786760810361))",4.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.31193402278313 48.2478692218289, 16.311936143565326 48.24337264157982, 16.318667971612108 48.24337386094846, 16.318666440932457 48.24787044137666, 16.31193402278313 48.2478692218289))",2.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.318666440932457 48.24787044137666, 16.318667971612108 48.24337386094846, 16.325399800016037 48.24337468620134, 16.325398859439062 48.24787126674681, 16.318666440932457 48.24787044137666))",3.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.325398859439062 48.24787126674681, 16.325399800016037 48.24337468620134, 16.332131628632364 48.24337511733843, 16.33213127815813 48.24787169793931, 16.325398859439062 48.24787126674681))",1.0
0.0,0.0,0.0,4.0,0.0,"POLYGON ((16.33213127815813 48.24787169793931, 16.332131628632364 48.24337511733843, 16.338863457316293 48.24337515435972, 16.338863696944816 48.24787173495414, 16.33213127815813 48.24787169793931))",2.0
0.0,0.0,0.0,2.0,0.0,"POLYGON ((16.338863696944816 48.24787173495414, 16.338863457316293 48.24337515435972, 16.345595285923086 48.24337479726519, 16.345596115654335 48.24787137779131, 16.338863696944816 48.24787173495414))",2.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.345596115654335 48.24787137779131, 16.345595285923086 48.24337479726519, 16.352327114307933 48.243374046054875, 16.352328534141854 48.24787062645084, 16.345596115654335 48.24787137779131))",1.0
0.0,0.0,0.0,3.0,0.0,"POLYGON ((16.352328534141854 48.24787062645084, 16.352327114307933 48.243374046054875, 16.35905894232608 48.24337290072883, 16.35906095226255 48.24786948093276, 16.352328534141854 48.24787062645084))",2.0
0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.35906095226255 48.24786948093276, 16.35905894232608 48.24337290072883, 16.36579076983275 48.243371361287075, 16.365793369871618 48.247867941237175, 16.35906095226255 48.24786948093276))",0.0
0.0,1.0,0.0,7.0,0.0,"POLYGON ((16.365793369871618 48.247867941237175, 16.36579076983275 48.243371361287075, 16.372522596683165 48.24336942772976, 16.37252578682423 48.24786600736412, 16.365793369871618 48.247867941237175))",1.0
2.0,0.0,0.0,31.0,1.0,"POLYGON ((16.37252578682423 48.24786600736412, 16.372522596683165 48.24336942772976, 16.37925442273257 48.243367100056936, 16.379258202975574 48.247863679313696, 16.37252578682423 48.24786600736412))",1.0
0.0,0.0,2.0,9.0,1.0,"POLYGON ((16.379258202975574 48.247863679313696, 16.37925442273257 48.243367100056936, 16.385986247836172 48.24336437826875, 16.38599061818082 48.24786095708611, 16.379258202975574 48.247863679313696))",1.0
0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.38599061818082 48.24786095708611, 16.385986247836172 48.24336437826875, 16.392718071849213 48.24336126236536, 16.392723032295166 48.24785784068142, 16.38599061818082 48.24786095708611))",12.0
0.0,0.0,0.0,5.0,0.0,"POLYGON ((16.392723032295166 48.24785784068142, 16.392718071849213 48.24336126236536, 16.39944989462691 48.243357752346945, 16.399455445173786 48.24785433009986, 16.392723032295166 48.24785784068142))",4.0
0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.399455445173786 48.24785433009986, 16.39944989462691 48.243357752346945, 16.4061817160245 48.243353848213665, 16.406187856671867 48.24785042534158, 16.399455445173786 48.24785433009986))",2.0
0.0,0.0,0.0,11.0,0.0,"POLYGON ((16.406187856671867 48.24785042534158, 16.4061817160245 48.243353848213665, 16.41291353589721 48.243349549965735, 16.41292026664458 48.247846126406806, 16.406187856671867 48.24785042534158))",3.0
0.0,0.0,0.0,2.0,0.0,"POLYGON ((16.41292026664458 48.247846126406806, 16.41291353589721 48.243349549965735, 16.419645354100258 48.24334485760341, 16.419652674947127 48.24784143329579, 16.41292026664458 48.247846126406806))",6.0
0.0,0.0,0.0,10.0,0.0,"POLYGON ((16.419652674947127 48.24784143329579, 16.419645354100258 48.24334485760341, 16.426377170488884 48.24333977112694, 16.42638508143468 48.24783634600875, 16.419652674947127 48.24784143329579))",9.0
0.0,0.0,0.0,10.0,0.0,"POLYGON ((16.42638508143468 48.24783634600875, 16.426377170488884 48.24333977112694, 16.433108984918313 48.24333429053657, 16.433117485962423 48.24783086454598, 16.42638508143468 48.24783634600875))",3.0
2.0,0.0,0.0,14.0,2.0,"POLYGON ((16.433117485962423 48.24783086454598, 16.433108984918313 48.24333429053657, 16.439840797243768 48.243328415832636, 16.43984988838553 48.24782498890778, 16.433117485962423 48.24783086454598))",1.0
0.0,0.0,0.0,27.0,0.0,"POLYGON ((16.43984988838553 48.24782498890778, 16.439840797243768 48.243328415832636, 16.446572607320487 48.243322147015455, 16.44658228855921 48.24781871909447, 16.43984988838553 48.24782498890778))",0.0
0.0,0.0,0.0,14.0,1.0,"POLYGON ((16.44658228855921 48.24781871909447, 16.446572607320487 48.243322147015455, 16.45330441500371 48.24331548408532, 16.453314686338626 48.247812055106365, 16.44658228855921 48.24781871909447))",0.0
3.0,0.0,0.0,1.0,2.0,"POLYGON ((16.453314686338626 48.247812055106365, 16.45330441500371 48.24331548408532, 16.460036220148627 48.24330842704265, 16.460047081578967 48.24780499694387, 16.453314686338626 48.247812055106365))",8.0
0.0,0.0,0.0,0.0,13.0,"POLYGON ((16.460047081578967 48.24780499694387, 16.460036220148627 48.24330842704265, 16.466768022610513 48.24330097588779, 16.46677947413543 48.247797544607316, 16.460047081578967 48.24780499694387))",4.0
