,industrial_count,retail_count,popden12,entertainment_count,ID,education_count,food_count,healthcare_count,resi_count,transport_count,green_count,commercials_count,geometry,cluster_cat
1067,1.0,0.0,92.99899,0.0,1068,0.0,2.0,3.0,12.0,7.0,0.0,2.0,"POLYGON ((16.285058059665232 48.193901221820994, 16.285062527905435 48.18940460052811, 16.29178728313531 48.189407391246334, 16.291783403262478 48.193904012964886, 16.285058059665232 48.193901221820994))",5
1068,0.0,0.0,92.99899,0.0,1069,0.0,2.0,1.0,16.0,8.0,0.0,1.0,"POLYGON ((16.291783403262478 48.193904012964886, 16.29178728313531 48.189407391246334, 16.29851203929792 48.18940978859063, 16.298508747792756 48.19390641067309, 16.291783403262478 48.193904012964886))",5
1069,0.0,0.0,92.99899,1.0,1070,0.0,4.0,3.0,24.0,13.0,3.0,0.0,"POLYGON ((16.298508747792756 48.19390641067309, 16.29851203929792 48.18940978859063, 16.305236796249034 48.18941179256086, 16.305234093111775 48.193908414945454, 16.298508747792756 48.19390641067309))",5
1070,1.0,0.0,92.99899,0.0,1071,0.0,8.0,2.0,28.0,12.0,0.0,0.0,"POLYGON ((16.305234093111775 48.193908414945454, 16.305236796249034 48.18941179256086, 16.311961553844437 48.18941340315687, 16.311959439075277 48.19391002578194, 16.305234093111775 48.193908414945454))",5
1071,0.0,0.0,92.99899,1.0,1072,2.0,5.0,1.0,22.0,12.0,6.0,0.0,"POLYGON ((16.311959439075277 48.19391002578194, 16.311961553844437 48.18941340315687, 16.318686311939878 48.189414620378635, 16.31868478553898 48.19391124318241, 16.311959439075277 48.19391002578194))",5
1072,0.0,0.0,141.90284,1.0,1073,6.0,3.0,0.0,12.0,17.0,4.0,0.0,"POLYGON ((16.31868478553898 48.19391124318241, 16.318686311939878 48.189414620378635, 16.32541107039113 48.18941544422604, 16.325410132358616 48.19391206714684, 16.31868478553898 48.19391124318241))",5
1073,0.0,0.0,174.38241,0.0,1074,2.0,25.0,13.0,26.0,19.0,4.0,2.0,"POLYGON ((16.325410132358616 48.19391206714684, 16.32541107039113 48.18941544422604, 16.332135829053964 48.18941587469909, 16.332135479389894 48.19391249767517, 16.325410132358616 48.19391206714684))",1
1074,0.0,0.0,174.38241,1.0,1075,3.0,25.0,10.0,34.0,16.0,0.0,0.0,"POLYGON ((16.332135479389894 48.19391249767517, 16.332135829053964 48.18941587469909, 16.338860587784147 48.189415911797745, 16.338860826488546 48.193912534767364, 16.332135479389894 48.19391249767517))",1
1075,0.0,0.0,237.63042,0.0,1076,8.0,17.0,7.0,107.0,3.0,5.0,1.0,"POLYGON ((16.338860826488546 48.193912534767364, 16.338860587784147 48.189415911797745, 16.345585346437456 48.18941555552202, 16.3455861735103 48.19391217842345, 16.338860826488546 48.193912534767364))",2
1076,0.0,0.0,218.43584,1.0,1077,2.0,18.0,4.0,77.0,6.0,1.0,6.0,"POLYGON ((16.3455861735103 48.19391217842345, 16.345585346437456 48.18941555552202, 16.352310104869648 48.18941480587191, 16.35231152031087 48.193911428643474, 16.3455861735103 48.19391217842345))",8
1077,0.0,0.0,215.57422,3.0,1078,5.0,36.0,5.0,135.0,13.0,3.0,2.0,"POLYGON ((16.35231152031087 48.193911428643474, 16.352310104869648 48.18941480587191, 16.3590348629365 48.189413662847464, 16.35903686674598 48.19391028542741, 16.35231152031087 48.193911428643474))",2
1078,0.0,0.0,215.57422,2.0,1079,12.0,28.0,6.0,380.0,7.0,10.0,8.0,"POLYGON ((16.35903686674598 48.19391028542741, 16.3590348629365 48.189413662847464, 16.36575962049378 48.18941212644878, 16.365762212671367 48.19390874877538, 16.35903686674598 48.19391028542741))",2
1079,0.0,0.0,219.36198,3.0,1080,16.0,15.0,6.0,53.0,14.0,4.0,4.0,"POLYGON ((16.365762212671367 48.19390874877538, 16.36575962049378 48.18941212644878, 16.372484377397257 48.189410196675915, 16.37248755794274 48.19390681868743, 16.365762212671367 48.19390874877538))",8
1080,0.0,0.0,147.57815,3.0,1081,1.0,8.0,0.0,2.0,1.0,2.0,0.0,"POLYGON ((16.37248755794274 48.19390681868743, 16.372484377397257 48.189410196675915, 16.379209133502698 48.189407873528985, 16.379212902415837 48.193904495163686, 16.37248755794274 48.19390681868743))",5
1081,0.0,0.0,63.82267,0.0,1082,1.0,7.0,1.0,9.0,3.0,19.0,0.0,"POLYGON ((16.379212902415837 48.193904495163686, 16.379209133502698 48.189407873528985, 16.385933888665864 48.18940515700808, 16.385938245946367 48.19390177820427, 16.379212902415837 48.193904495163686))",3
1082,0.0,0.0,380.28349,1.0,1083,1.0,10.0,2.0,47.0,5.0,1.0,1.0,"POLYGON ((16.385938245946367 48.19390177820427, 16.385933888665864 48.18940515700808, 16.392658642742546 48.18940204711342, 16.392663588390068 48.193898667809336, 16.385938245946367 48.19390177820427))",6
1083,0.0,0.0,160.85372,0.0,1084,3.0,13.0,0.0,48.0,8.0,3.0,0.0,"POLYGON ((16.392663588390068 48.193898667809336, 16.392658642742546 48.18940204711342, 16.399383395588494 48.189398543845094, 16.399388929602654 48.19389516397905, 16.392663588390068 48.193898667809336))",1
1084,0.0,0.0,33.92473,0.0,1085,3.0,9.0,2.0,16.0,6.0,5.0,1.0,"POLYGON ((16.399388929602654 48.19389516397905, 16.399383395588494 48.189398543845094, 16.406108147059495 48.18939464720337, 16.40611426943987 48.19389126671361, 16.399388929602654 48.19389516397905))",0
1085,0.0,0.0,33.92473,0.0,1086,0.0,3.0,0.0,18.0,22.0,0.0,1.0,"POLYGON ((16.40611426943987 48.19389126671361, 16.406108147059495 48.18939464720337, 16.412832897011302 48.189390357188394, 16.41283960775741 48.19388697601321, 16.40611426943987 48.19389126671361))",0
1086,0.0,0.0,33.92473,0.0,1087,0.0,1.0,0.0,0.0,59.0,0.0,1.0,"POLYGON ((16.41283960775741 48.19388697601321, 16.412832897011302 48.189390357188394, 16.419557645299694 48.18938567380043, 16.419564944411025 48.1938822918781, 16.41283960775741 48.19388697601321))",0
1087,0.0,0.0,2.44772,0.0,1088,0.0,0.0,0.0,0.0,0.0,19.0,0.0,"POLYGON ((16.419564944411025 48.1938822918781, 16.419557645299694 48.18938567380043, 16.426282391780436 48.18938059703974, 16.426290279256417 48.193877214308536, 16.419564944411025 48.1938822918781))",4
1088,0.0,0.0,2.44772,0.0,1089,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"POLYGON ((16.426290279256417 48.193877214308536, 16.426282391780436 48.18938059703974, 16.43300713630931 48.18937512690658, 16.433015612149322 48.19387174330476, 16.426290279256417 48.193877214308536))",4
1089,0.0,0.0,2.44772,0.0,1090,0.0,1.0,0.0,0.0,2.0,15.0,0.0,"POLYGON ((16.433015612149322 48.19387174330476, 16.43300713630931 48.18937512690658, 16.43973187874207 48.189369263401254, 16.43974094294548 48.1938658788671, 16.433015612149322 48.19387174330476))",4
1090,0.0,0.0,2.44772,0.0,1091,1.0,0.0,0.0,0.0,6.0,12.0,0.0,"POLYGON ((16.43974094294548 48.1938658788671, 16.43973187874207 48.189369263401254, 16.4464566189345 48.189363006524076, 16.4464662715006 48.193859620995866, 16.43974094294548 48.1938658788671))",7
1091,0.0,0.0,2.44772,0.0,1092,0.0,1.0,0.0,1.0,5.0,13.0,0.0,"POLYGON ((16.4464662715006 48.193859620995866, 16.4464566189345 48.189363006524076, 16.453181356742366 48.18935635627537, 16.453191597670415 48.19385296969138, 16.4464662715006 48.193859620995866))",7
1092,0.0,0.0,2.44772,0.0,1093,0.0,0.0,0.0,1.0,4.0,7.0,0.0,"POLYGON ((16.453191597670415 48.19385296969138, 16.453181356742366 48.18935635627537, 16.459906092021438 48.189349312655516, 16.45991692131065 48.193845924954026, 16.453191597670415 48.19385296969138))",7
1093,0.0,0.0,5.23784,0.0,1094,0.0,1.0,0.0,0.0,0.0,16.0,0.0,"POLYGON ((16.45991692131065 48.193845924954026, 16.459906092021438 48.189349312655516, 16.466630824627497 48.18934187566489, 16.466642242277025 48.193838486784145, 16.45991692131065 48.193845924954026))",4
1094,0.0,0.0,5.23784,0.0,1095,0.0,3.0,0.0,0.0,6.0,12.0,0.0,"POLYGON ((16.466642242277025 48.193838486784145, 16.466630824627497 48.18934187566489, 16.473355554416305 48.18933404530386, 16.47336756042529 48.193830655182204, 16.466642242277025 48.193838486784145))",7
1095,0.0,0.0,5.23784,0.0,1096,0.0,0.0,0.0,0.0,0.0,20.0,0.0,"POLYGON ((16.47336756042529 48.193830655182204, 16.473355554416305 48.18933404530386, 16.48008028124364 48.1893258215729, 16.480092875611152 48.193822430148536, 16.47336756042529 48.193830655182204))",4
1096,0.0,0.0,5.23784,0.0,1097,0.0,0.0,0.0,0.0,0.0,19.0,0.0,"POLYGON ((16.480092875611152 48.193822430148536, 16.48008028124364 48.1893258215729, 16.486805004965277 48.18931720447242, 16.486818187690343 48.193813811683654, 16.480092875611152 48.193822430148536))",4
1097,0.0,0.0,0.00537,0.0,1098,0.0,0.0,0.0,0.0,0.0,25.0,0.0,"POLYGON ((16.486818187690343 48.193813811683654, 16.486805004965277 48.18931720447242, 16.49352972543699 48.18930819400288, 16.493543496518587 48.193804799788, 16.486818187690343 48.193813811683654))",4
1098,0.0,0.0,0.00537,0.0,1099,0.0,0.0,0.0,0.0,0.0,26.0,0.0,"POLYGON ((16.493543496518587 48.193804799788, 16.49352972543699 48.18930819400288, 16.500254442514546 48.1892987901648, 16.50026880195162 48.193795394462065, 16.493543496518587 48.193804799788))",4
1099,0.0,0.0,0.00537,0.0,1100,0.0,0.0,0.0,0.0,0.0,27.0,0.0,"POLYGON ((16.50026880195162 48.193795394462065, 16.500254442514546 48.1892987901648, 16.506979156053724 48.189288992958616, 16.506994103845173 48.1937855957063, 16.50026880195162 48.193795394462065))",4
1100,0.0,0.0,0.00537,0.0,1101,0.0,0.0,0.0,0.0,0.0,34.0,0.0,"POLYGON ((16.506994103845173 48.1937855957063, 16.506979156053724 48.189288992958616, 16.513703865910298 48.18927880238492, 16.513719402054978 48.1937754035213, 16.506994103845173 48.1937855957063))",4
1101,0.0,0.0,0.00537,0.0,1102,0.0,0.0,0.0,0.0,0.0,36.0,0.0,"POLYGON ((16.513719402054978 48.1937754035213, 16.513703865910298 48.18927880238492, 16.52042857194004 48.189268218444234, 16.520444696436765 48.193764817907585, 16.513719402054978 48.1937754035213))",4
1102,0.0,0.0,0.00537,0.0,1103,0.0,0.0,0.0,0.0,0.0,54.0,0.0,"POLYGON ((16.520444696436765 48.193764817907585, 16.52042857194004 48.189268218444234, 16.527153273998735 48.1892572411371, 16.527169986846253 48.19375383886576, 16.520444696436765 48.193764817907585))",4
1103,0.0,0.0,0.00537,0.0,1104,0.0,0.0,0.0,0.0,0.0,25.0,0.0,"POLYGON ((16.527169986846253 48.19375383886576, 16.527153273998735 48.1892572411371, 16.53387797194215 48.18924587046418, 16.533895273139187 48.19374246639635, 16.527169986846253 48.19375383886576))",4
1104,0.0,0.0,0.00537,0.0,1105,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"POLYGON ((16.533895273139187 48.19374246639635, 16.53387797194215 48.18924587046418, 16.54060266562608 48.18923410642602, 16.54062055517128 48.193730700499984, 16.533895273139187 48.19374246639635))",4
1105,2.0,0.0,0.00537,0.0,1106,0.0,0.0,0.0,7.0,2.0,7.0,0.0,"POLYGON ((16.54062055517128 48.193730700499984, 16.54060266562608 48.18923410642602, 16.547327354906283 48.18922194902328, 16.547345832798293 48.19371854117732, 16.54062055517128 48.193730700499984))",7
1106,0.0,0.0,0.03234,0.0,1107,0.0,0.0,0.0,0.0,0.0,18.0,0.0,"POLYGON ((16.19091613339332 48.18932422632667, 16.19092883562456 48.18482761393959, 16.197652974437677 48.18483591057884, 16.19764086042076 48.18933252425549, 16.19091613339332 48.18932422632667))",4
1107,0.0,0.0,0.03234,0.0,1108,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"POLYGON ((16.19764086042076 48.18933252425549, 16.197652974437677 48.18483591057884, 16.20437711620182 48.18484381390983, 16.20436559040014 48.189340428814305, 16.19764086042076 48.18933252425549))",4
1108,0.0,0.0,0.03234,0.0,1109,0.0,0.0,0.0,0.0,0.0,28.0,0.0,"POLYGON ((16.20436559040014 48.189340428814305, 16.20437711620182 48.18484381390983, 16.211101260772807 48.18485132393207, 16.211090323187243 48.1893479400027, 16.20436559040014 48.189340428814305))",4
1109,0.0,0.0,0.03234,0.0,1110,0.0,0.0,0.0,0.0,0.0,29.0,0.0,"POLYGON ((16.211090323187243 48.1893479400027, 16.211101260772807 48.18485132393207, 16.217825408006444 48.18485844064522, 16.21781505863784 48.18935505782028, 16.211090323187243 48.1893479400027))",4
1110,0.0,0.0,0.03234,0.0,1111,0.0,0.0,0.0,0.0,0.0,24.0,0.0,"POLYGON ((16.21781505863784 48.18935505782028, 16.217825408006444 48.18485844064522, 16.22454955775856 48.18486516404888, 16.2245397966077 48.18936178226662, 16.21781505863784 48.18935505782028))",4
1111,0.0,0.0,0.03234,0.0,1112,0.0,0.0,0.0,0.0,0.0,26.0,0.0,"POLYGON ((16.2245397966077 48.18936178226662, 16.22454955775856 48.18486516404888, 16.23127370988497 48.184871494142705, 16.23126453695258 48.18936811334143, 16.2245397966077 48.18936178226662))",4
1112,0.0,0.0,0.03234,0.0,1113,0.0,0.0,0.0,0.0,0.0,25.0,0.0,"POLYGON ((16.23126453695258 48.18936811334143, 16.23127370988497 48.184871494142705, 16.237997864241486 48.184877430926335, 16.237989279528282 48.18937405104434, 16.23126453695258 48.18936811334143))",4
1113,0.0,0.0,0.03234,0.0,1114,0.0,0.0,0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.237989279528282 48.18937405104434, 16.237997864241486 48.184877430926335, 16.24472202068392 48.184882974399486, 16.24471402419055 48.18937959537505, 16.237989279528282 48.18937405104434))",4
1114,0.0,0.0,0.03234,0.0,1115,0.0,0.0,0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.24471402419055 48.18937959537505, 16.24472202068392 48.184882974399486, 16.25144617906811 48.18488812456186, 16.25143877079517 48.18938474633327, 16.24471402419055 48.18937959537505))",4
1115,0.0,0.0,36.48785,0.0,1116,0.0,0.0,0.0,1.0,0.0,14.0,0.0,"POLYGON ((16.25143877079517 48.18938474633327, 16.25144617906811 48.18488812456186, 16.25817033924984 48.184892881413184, 16.258163519197907 48.18938950391872, 16.25143877079517 48.18938474633327))",0
1116,0.0,0.0,36.48785,0.0,1117,0.0,0.0,0.0,1.0,0.0,2.0,0.0,"POLYGON ((16.258163519197907 48.18938950391872, 16.25817033924984 48.184892881413184, 16.264894501084946 48.18489724495318, 16.264888269254527 48.18939386813113, 16.258163519197907 48.18938950391872))",0
1117,0.0,0.0,36.48785,0.0,1118,1.0,9.0,4.0,1.0,6.0,9.0,1.0,"POLYGON ((16.264888269254527 48.18939386813113, 16.264894501084946 48.18489724495318, 16.271618664429237 48.18490121518166, 16.27161302082081 48.189397838970315, 16.264888269254527 48.18939386813113))",0
1118,0.0,0.0,36.48785,0.0,1119,0.0,1.0,1.0,10.0,9.0,1.0,0.0,"POLYGON ((16.27161302082081 48.189397838970315, 16.271618664429237 48.18490121518166, 16.278342829138538 48.18490479209837, 16.278337773752522 48.18940141643603, 16.27161302082081 48.189397838970315))",0
1119,0.0,0.0,110.76032,0.0,1120,0.0,4.0,0.0,6.0,7.0,0.0,2.0,"POLYGON ((16.278337773752522 48.18940141643603, 16.278342829138538 48.18490479209837, 16.285066995068643 48.18490797570317, 16.285062527905435 48.18940460052811, 16.278337773752522 48.18940141643603))",5
1120,0.0,0.0,44.87237,0.0,1121,3.0,1.0,2.0,0.0,3.0,1.0,0.0,"POLYGON ((16.285062527905435 48.18940460052811, 16.285066995068643 48.18490797570317, 16.291791162075388 48.18491076599588, 16.29178728313531 48.189407391246334, 16.285062527905435 48.18940460052811))",3
1121,0.0,0.0,44.87237,0.0,1122,1.0,6.0,1.0,2.0,7.0,1.0,0.0,"POLYGON ((16.29178728313531 48.189407391246334, 16.291791162075388 48.18491076599588, 16.298515330014563 48.1849131629763, 16.29851203929792 48.18940978859063, 16.29178728313531 48.189407391246334))",3
1122,0.0,1.0,44.87237,0.0,1123,0.0,28.0,2.0,8.0,22.0,2.0,7.0,"POLYGON ((16.29851203929792 48.18940978859063, 16.298515330014563 48.1849131629763, 16.305239498742015 48.18491516664441, 16.305236796249034 48.18941179256086, 16.29851203929792 48.18940978859063))",3
1123,0.0,0.0,2.06369,0.0,1124,0.0,2.0,0.0,7.0,3.0,1.0,0.0,"POLYGON ((16.305236796249034 48.18941179256086, 16.305239498742015 48.18491516664441, 16.31196366811353 48.18491677700001, 16.311961553844437 48.18941340315687, 16.305236796249034 48.18941179256086))",7
1124,0.0,0.0,2.06369,3.0,1125,0.0,5.0,0.0,0.0,8.0,8.0,0.0,"POLYGON ((16.311961553844437 48.18941340315687, 16.31196366811353 48.18491677700001, 16.318687837984932 48.184917994043076, 16.318686311939878 48.189414620378635, 16.311961553844437 48.18941340315687))",7
1125,0.0,0.0,141.90284,1.0,1126,1.0,13.0,4.0,21.0,14.0,4.0,0.0,"POLYGON ((16.318686311939878 48.189414620378635, 16.318687837984932 48.184917994043076, 16.325412008212034 48.18491881777352, 16.32541107039113 48.18941544422604, 16.318686311939878 48.189414620378635))",5
1126,0.0,0.0,186.41133,4.0,1127,3.0,16.0,7.0,26.0,3.0,0.0,0.0,"POLYGON ((16.32541107039113 48.18941544422604, 16.325412008212034 48.18491881777352, 16.33213617865066 48.184919248191285, 16.332135829053964 48.18941587469909, 16.32541107039113 48.18941544422604))",1
1127,0.0,1.0,186.41133,2.0,1128,5.0,22.0,15.0,20.0,20.0,1.0,3.0,"POLYGON ((16.332135829053964 48.18941587469909, 16.33213617865066 48.184919248191285, 16.338860349156604 48.1849192852964, 16.338860587784147 48.189415911797745, 16.332135829053964 48.18941587469909))",1
1128,0.0,0.0,140.62887,1.0,1129,6.0,14.0,10.0,53.0,11.0,7.0,2.0,"POLYGON ((16.338860587784147 48.189415911797745, 16.338860349156604 48.1849192852964, 16.3455845195857 48.184918929088816, 16.345585346437456 48.18941555552202, 16.338860587784147 48.189415911797745))",5
1129,0.0,0.0,315.21457,1.0,1130,7.0,8.0,7.0,247.0,10.0,2.0,1.0,"POLYGON ((16.345585346437456 48.18941555552202, 16.3455845195857 48.184918929088816, 16.352308689793748 48.18491817956858, 16.352310104869648 48.18941480587191, 16.345585346437456 48.18941555552202))",2
1130,0.0,0.0,315.21457,1.0,1131,11.0,26.0,4.0,178.0,10.0,2.0,2.0,"POLYGON ((16.352310104869648 48.18941480587191, 16.352308689793748 48.18491817956858, 16.359032859636574 48.184917036735754, 16.3590348629365 48.189413662847464, 16.352310104869648 48.18941480587191))",2
1131,0.0,0.0,215.57422,1.0,1132,8.0,12.0,12.0,73.0,6.0,2.0,5.0,"POLYGON ((16.3590348629365 48.189413662847464, 16.359032859636574 48.184917036735754, 16.365757028969977 48.18491550059036, 16.36575962049378 48.18941212644878, 16.3590348629365 48.189413662847464))",8
1132,0.0,0.0,255.58922,2.0,1133,2.0,13.0,2.0,58.0,14.0,7.0,0.0,"POLYGON ((16.36575962049378 48.18941212644878, 16.365757028969977 48.18491550059036, 16.37248119764978 48.18491357113251, 16.372484377397257 48.189410196675915, 16.36575962049378 48.18941212644878))",8
1133,0.0,0.0,147.57815,0.0,1134,1.0,15.0,4.0,24.0,67.0,0.0,6.0,"POLYGON ((16.372484377397257 48.189410196675915, 16.37248119764978 48.18491357113251, 16.379205365531796 48.18491124836231, 16.379209133502698 48.189407873528985, 16.372484377397257 48.189410196675915))",1
1134,0.0,0.0,15.91882,1.0,1135,1.0,13.0,1.0,5.0,14.0,12.0,6.0,"POLYGON ((16.379209133502698 48.189407873528985, 16.379205365531796 48.18491124836231, 16.385929532471838 48.18490853227988, 16.385933888665864 48.18940515700808, 16.379209133502698 48.189407873528985))",0
1135,0.0,0.0,15.91882,0.0,1136,0.0,4.0,1.0,9.0,2.0,11.0,5.0,"POLYGON ((16.385933888665864 48.18940515700808, 16.385929532471838 48.18490853227988, 16.39265369832573 48.18490542288537, 16.392658642742546 48.18940204711342, 16.385933888665864 48.18940515700808))",0
1136,0.0,0.0,53.40851,0.0,1137,2.0,1.0,1.0,69.0,5.0,0.0,4.0,"POLYGON ((16.392658642742546 48.18940204711342, 16.39265369832573 48.18490542288537, 16.399377862949276 48.184901920178945, 16.399383395588494 48.189398543845094, 16.392658642742546 48.18940204711342))",9
1137,0.0,1.0,33.92473,2.0,1138,2.0,9.0,0.0,27.0,11.0,0.0,12.0,"POLYGON ((16.399383395588494 48.189398543845094, 16.399377862949276 48.184901920178945, 16.40610202619829 48.18489802416081, 16.406108147059495 48.18939464720337, 16.399383395588494 48.189398543845094))",0
1138,5.0,0.0,33.92473,2.0,1139,0.0,1.0,0.0,0.0,7.0,1.0,9.0,"POLYGON ((16.406108147059495 48.18939464720337, 16.40610202619829 48.18489802416081, 16.41282618792859 48.18489373483115, 16.412832897011302 48.189390357188394, 16.406108147059495 48.18939464720337))",0
1139,9.0,0.0,33.92473,2.0,1140,0.0,9.0,6.0,0.0,13.0,0.0,8.0,"POLYGON ((16.412832897011302 48.189390357188394, 16.41282618792859 48.18489373483115, 16.419550347995997 48.18488905219021, 16.419557645299694 48.18938567380043, 16.412832897011302 48.189390357188394))",0
1140,1.0,0.0,33.92473,1.0,1141,0.0,4.0,0.0,1.0,6.0,1.0,14.0,"POLYGON ((16.419557645299694 48.18938567380043, 16.419550347995997 48.18488905219021, 16.42627450625632 48.184883976238254, 16.426282391780436 48.18938059703974, 16.419557645299694 48.18938567380043))",0
1141,3.0,0.0,2.44772,0.0,1142,0.0,0.0,0.0,0.0,2.0,13.0,3.0,"POLYGON ((16.426282391780436 48.18938059703974, 16.42627450625632 48.184883976238254, 16.43299866256537 48.18487850697556, 16.43300713630931 48.18937512690658, 16.426282391780436 48.18938059703974))",7
1142,0.0,0.0,2.44772,0.0,1143,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"POLYGON ((16.43300713630931 48.18937512690658, 16.43299866256537 48.18487850697556, 16.43972281677897 48.18487264440239, 16.43973187874207 48.189369263401254, 16.43300713630931 48.18937512690658))",7
1143,0.0,0.0,2.44772,0.0,1144,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"POLYGON ((16.43973187874207 48.189369263401254, 16.43972281677897 48.18487264440239, 16.446446968752944 48.1848663885191, 16.4464566189345 48.189363006524076, 16.43973187874207 48.189369263401254))",7
1144,0.0,0.0,2.44772,0.0,1145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"POLYGON ((16.4464566189345 48.189363006524076, 16.446446968752944 48.1848663885191, 16.453171118343086 48.18485973932598, 16.453181356742366 48.18935635627537, 16.4464566189345 48.189363006524076))",7
1145,5.0,0.0,2.44772,0.0,1146,0.0,0.0,0.0,0.0,6.0,5.0,0.0,"POLYGON ((16.453181356742366 48.18935635627537, 16.453171118343086 48.18485973932598, 16.459895265405226 48.18485269682345, 16.459906092021438 48.189349312655516, 16.453181356742366 48.18935635627537))",7
1146,3.0,0.0,2.44772,0.0,1147,0.0,0.0,0.0,0.0,0.0,7.0,0.0,"POLYGON ((16.459906092021438 48.189349312655516, 16.459895265405226 48.18485269682345, 16.466619409795186 48.18484526101184, 16.466630824627497 48.18934187566489, 16.459906092021438 48.189349312655516))",7
1147,0.0,0.0,5.23784,0.0,1148,0.0,0.0,0.0,0.0,0.0,24.0,0.0,"POLYGON ((16.466630824627497 48.18934187566489, 16.466619409795186 48.18484526101184, 16.473343551368774 48.18483743189156, 16.473355554416305 48.18933404530386, 16.466630824627497 48.18934187566489))",4
1148,0.0,0.0,5.23784,0.0,1149,0.0,1.0,0.0,0.0,5.0,12.0,0.0,"POLYGON ((16.473355554416305 48.18933404530386, 16.473343551368774 48.18483743189156, 16.480067689981812 48.18482920946307, 16.48008028124364 48.1893258215729, 16.473355554416305 48.18933404530386))",7
1149,0.0,0.0,5.23784,0.0,1150,0.0,0.0,0.0,0.0,0.0,20.0,0.0,"POLYGON ((16.48008028124364 48.1893258215729, 16.480067689981812 48.18482920946307, 16.486791825490123 48.18482059372674, 16.486805004965277 48.18931720447242, 16.48008028124364 48.1893258215729))",4
1150,0.0,0.0,0.00537,0.0,1151,0.0,0.0,0.0,0.0,0.0,21.0,0.0,"POLYGON ((16.486805004965277 48.18931720447242, 16.486791825490123 48.18482059372674, 16.493515957749512 48.184811584683096, 16.49352972543699 48.18930819400288, 16.486805004965277 48.18931720447242))",4
1151,0.0,0.0,0.00537,0.0,1152,0.0,0.0,0.0,0.0,0.0,25.0,0.0,"POLYGON ((16.49352972543699 48.18930819400288, 16.493515957749512 48.184811584683096, 16.500240086615808 48.184802182332554, 16.500254442514546 48.1892987901648, 16.49352972543699 48.18930819400288))",4
1152,0.0,0.0,0.00537,0.0,1153,0.0,0.0,0.0,0.0,0.0,24.0,0.0,"POLYGON ((16.500254442514546 48.1892987901648, 16.500240086615808 48.184802182332554, 16.506964211944844 48.1847923866757, 16.506979156053724 48.189288992958616, 16.500254442514546 48.1892987901648))",4
1153,0.0,0.0,0.00537,0.0,1154,0.0,0.0,0.0,1.0,0.0,29.0,0.0,"POLYGON ((16.506979156053724 48.189288992958616, 16.506964211944844 48.1847923866757, 16.513688333592413 48.18478219771304, 16.513703865910298 48.18927880238492, 16.506979156053724 48.189288992958616))",4
1154,0.0,0.0,0.00537,0.0,1155,0.0,0.0,0.0,0.0,0.0,49.0,0.0,"POLYGON ((16.513703865910298 48.18927880238492, 16.513688333592413 48.18478219771304, 16.520412451414348 48.18477161544508, 16.52042857194004 48.189268218444234, 16.513703865910298 48.18927880238492))",4
1155,0.0,0.0,0.00537,0.0,1156,0.0,0.0,0.0,0.0,0.0,26.0,0.0,"POLYGON ((16.52042857194004 48.189268218444234, 16.520412451414348 48.18477161544508, 16.527136565266474 48.184760639872415, 16.527153273998735 48.1892572411371, 16.52042857194004 48.189268218444234))",4
1156,0.0,0.0,0.00537,0.0,1157,0.0,0.0,0.0,0.0,0.0,35.0,0.0,"POLYGON ((16.527153273998735 48.1892572411371, 16.527136565266474 48.184760639872415, 16.533860675004608 48.18474927099564, 16.53387797194215 48.18924587046418, 16.527153273998735 48.1892572411371))",4
1157,0.0,0.0,0.00537,0.0,1158,0.0,0.0,0.0,2.0,0.0,25.0,0.0,"POLYGON ((16.53387797194215 48.18924587046418, 16.533860675004608 48.18474927099564, 16.540584780484576 48.184737508815346, 16.54060266562608 48.18923410642602, 16.53387797194215 48.18924587046418))",4
1158,0.0,0.0,0.03234,0.0,1159,0.0,0.0,0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.19092883562456 48.18482761393959, 16.190941534760576 48.18033099801824, 16.197665085503555 48.18033929336816, 16.197652974437677 48.18483591057884, 16.19092883562456 48.18482761393959))",4
1159,0.0,0.0,0.03234,0.0,1160,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"POLYGON ((16.197652974437677 48.18483591057884, 16.197665085503555 48.18033929336816, 16.204388639196644 48.18034719547149, 16.20437711620182 48.18484381390983, 16.197652974437677 48.18483591057884))",4
1160,0.0,0.0,0.03234,0.0,1161,0.0,0.0,0.0,0.0,0.0,25.0,0.0,"POLYGON ((16.20437711620182 48.18484381390983, 16.204388639196644 48.18034719547149, 16.211112195695684 48.180354704327826, 16.211101260772807 48.18485132393207, 16.20437711620182 48.18484381390983))",4
1161,0.0,0.0,0.03234,0.0,1162,0.0,0.0,0.0,0.0,0.0,27.0,0.0,"POLYGON ((16.211101260772807 48.18485132393207, 16.211112195695684 48.180354704327826, 16.21783575485656 48.18036181993674, 16.217825408006444 48.18485844064522, 16.211101260772807 48.18485132393207))",4
